budget,genres,original_language,revenue,runtime,vote_count,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_critique
16000000,Comedy Romance Horror,en,0,93.0,91,Amy Heckerling,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0
16000000,Drama Family,en,47801389,93.0,1717,Lasse Hallstr\u00f6m,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
16000000,Crime Drama Thriller,en,0,110.0,172,J\u00e9r\u00f4me Salle,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
16000000,Western Drama,en,3442853,122.0,258,Tommy Lee Jones,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
15600000,Comedy Drama,en,0,91.0,20,Jesse Vaughan,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,War Drama,en,0,115.0,16,Atom Egoyan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
0,Action Adventure Drama,en,0,99.0,3,William Bindley,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15500000,Mystery Crime Drama Thriller,en,1237615,93.0,16,Wayne Beach,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0
15300000,Drama Action Comedy,fr,0,94.0,283,G\u00e9rard Krawczyk,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15500000,Comedy Horror Science Fiction,en,0,95.0,317,James Gunn,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0
15000000,Action Comedy Crime,en,316360478,105.0,961,Martin Brest,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
18000000,Comedy Family,en,476684675,103.0,2414,Chris Columbus,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0,Family Comedy Drama,es,0,102.0,253,Leonard Nimoy,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
21000000,Comedy Romance,en,177200000,116.0,421,Sydney Pollack,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Action Romance War,en,356830601,110.0,1698,Tony Scott,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0
17000000,Adventure Drama Action Romance,zh,213525736,120.0,927,Ang Lee,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Drama,en,356296601,122.0,3313,Sam Mendes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Drama History,en,414211549,118.0,2752,Tom Hooper,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Comedy,en,216614388,107.0,559,Ivan Reitman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama Romance,en,317000,102.0,52,Udayan Prasad,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
15000000,Drama,en,146292009,154.0,338,Steven Spielberg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
16000000,Action Adventure Drama Thriller,ko,11301649,120.0,48,Yoon Je-kyoon,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
14000000,History Drama Thriller War,en,233555708,113.0,5723,Morten Tyldum,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1.0
0,Comedy,en,0,109.0,102,Howard Zieff,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama Music,en,67182787,125.0,67,Michael Apted,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
15000000,Comedy Family,en,75700498,92.0,355,Thor Freudenthal,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Horror,en,146497771,100.0,1401,Andy Muschietti,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Adventure Romance,en,61399552,98.0,410,Harold Ramis,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Comedy,en,151831537,92.0,680,Jeff Tremaine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama,en,123384128,103.0,338,Stephen Frears,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Fantasy Comedy,en,73326666,92.0,1444,Tim Burton,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Comedy Drama,en,55184721,113.0,33,Tyler Perry,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
18000000,Drama Romance,en,0,115.0,215,Gillian Armstrong,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
17000000,Drama Horror Thriller,en,127730736,95.0,1206,James Watkins,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
15000000,Horror Thriller,en,66966987,87.0,268,Simon West,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
15000000,Comedy Family,en,52970014,88.0,197,Shawn Levy,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama War,en,50000000,183.0,921,Michael Cimino,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
15000000,Comedy Drama,en,64256513,97.0,270,Barry Levinson,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
17000000,Family Comedy,en,55534455,94.0,280,Jim Fall,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
35000000,Thriller Drama,en,42930462,112.0,1138,Ric Roman Waugh,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Horror Comedy Fantasy,en,61548707,98.0,584,Michael Dougherty,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
15000000,Horror Mystery Science Fiction,en,40283321,104.0,492,Robert Rodriguez,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,0.0
0,Drama Music,en,0,118.0,72,Brian Gibson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
15000000,Action Crime Drama,en,44862187,104.0,382,James Mangold,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
16000000,Comedy,en,66468332,89.0,431,Joel Gallen,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
7000000,Crime Drama Thriller,en,48126384,109.0,1170,David Ayer,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
15000000,Crime Drama Thriller,en,35007180,106.0,156,Rob Cohen,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Drama Romance,en,123726688,123.0,3311,James Marsh,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
0,Comedy Crime,en,0,86.0,77,John Whitesell,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Drama Romance,en,33771174,120.0,155,Matt Williams,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Adventure Drama History War,en,69995385,216.0,851,David Lean,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0
15000000,Horror,en,39421467,105.0,267,Rob Zombie,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama,en,52501541,115.0,951,Jean-Marc Vall\u00e9e,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Crime Thriller Horror Drama,en,32721635,110.0,440,Dennis Iliadis,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
15000000,Comedy Romance,en,47175038,88.0,230,Clare Kilner,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
13000000,Horror Thriller,en,37664855,94.0,228,Rick Rosenthal,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
16000000,Adventure Family Fantasy Comedy Romance,en,30857814,98.0,1486,Rob Reiner,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Drama,en,30226144,126.0,151,Denzel Washington,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Drama Action Thriller Crime,en,78054825,100.0,3725,Nicolas Winding Refn,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
15000000,Comedy,en,29331068,89.0,221,Sara Sugarman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Drama Romance,en,46905889,111.0,72,Nicholas Hytner,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
15000000,Horror Thriller Science Fiction,en,64238440,100.0,1197,Juan Carlos Fresnadillo,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1.0
15000000,Drama,en,30127963,115.0,130,Thomas Carter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
14000000,Comedy Drama Family,en,32645546,106.0,61,Wayne Wang,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
20000000,Action Comedy Drama Romance,en,27728118,124.0,88,Gina Prince-Bythewood,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
0,Action Comedy Thriller Romance,en,28084357,107.0,275,George Armitage,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
15000000,Comedy,en,40105542,99.0,295,Phil Traill,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Mystery Thriller Horror,en,0,90.0,212,Joe Berlinger,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0
15000000,Drama Fantasy Horror Thriller,en,24769466,101.0,380,Andrew Fleming,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
15000000,Drama Thriller Crime Romance,en,85306374,124.0,1105,Woody Allen,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
0,Comedy Family,en,0,103.0,245,Elizabeth Allen Rosenbaum,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
11500000,Drama Romance,en,23237911,134.0,202,James Ivory,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Drama,en,43101594,155.0,796,Paul Thomas Anderson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0,Action Adventure Drama Thriller,en,0,94.0,119,Robert Harmon,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Drama,en,21000000,95.0,52,Michael Mayer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Horror Thriller,en,0,89.0,351,Martin Weisz,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
14000000,Horror,en,38574362,97.0,100,John Ottman,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
0,Fantasy Drama Science Fiction Romance Family,en,0,90.0,128,Jay Russell,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,0.0
20000000,Action Adventure Drama Thriller,en,22165608,92.0,163,John Bonito,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Action Comedy,en,20566327,94.0,421,Peter Atencio,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama Romance,en,20529194,117.0,80,Shana Feste,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
15000000,Mystery Horror Science Fiction,en,17507368,84.0,104,David Nutter,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,0.0
15000000,Drama Crime,en,35485608,140.0,1653,Derek Cianfrance,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Crime Action Thriller,en,32556119,108.0,639,Roger Donaldson,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Drama Mystery Thriller,en,0,109.0,42,Stephan Elliott,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0
15000000,Drama Thriller War,en,42000000,131.0,1840,Kathryn Bigelow,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0
15000000,Fantasy Drama Horror Action Thriller,en,17080167,114.0,173,Mark L. Lester,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
15000000,Crime Thriller,en,37930465,97.0,742,Andrew Dominik,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Thriller,en,31554855,121.0,541,Anton Corbijn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
0,Comedy,en,0,87.0,115,Tom Green,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Adventure Animation Comedy Science Fiction Family,en,0,85.0,25,Mike Nawrocki,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
15000000,Music Documentary,en,22730842,85.0,10,Mark Pellington,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
25000000,Action Fantasy Science Fiction,en,15843608,87.0,104,Douglas Aarniokoski,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
0,Crime Drama Music,en,0,121.0,17,Bryan Barber,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
15000000,Drama Romance,en,59389433,107.0,978,Lone Scherfig,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Drama,en,16633035,111.0,357,Drew Barrymore,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Crime Thriller,en,12000000,92.0,97,Brian Koppelman,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
0,Action Comedy Thriller Crime,en,0,97.0,126,James Foley,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
0,Fantasy Comedy,en,0,97.0,31,Albert Brooks,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
20000000,Drama Music,en,0,125.0,32,Irwin Winkler,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
15000000,Comedy Drama Romance,en,0,124.0,64,Francis Ford Coppola,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
0,Family,en,0,76.0,8,Steve Gomer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Action,en,15608545,96.0,358,RZA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama Comedy Romance,en,10443316,93.0,32,Dean Parisot,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
0,Romance,en,0,96.0,48,Mark Piznarski,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
15000000,Comedy Science Fiction,en,0,132.0,861,Terry Gilliam,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
15000000,Music Drama Romance,en,14867514,103.0,211,Sean McNamara,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0
15000000,Comedy Crime,en,46189568,117.0,2926,Joel Coen,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Drama,en,10903846,116.0,243,Craig Brewer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15000000,Action Crime Drama Thriller,en,9237470,118.0,85,Ron Shelton,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
16000000,Drama Thriller,en,18928871,100.0,95,Michael Winterbottom,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
15000000,Drama Comedy Romance,en,9902115,94.0,37,David Raynr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
20000000,Comedy,en,8586376,94.0,146,Mort Nathan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Comedy Drama History Romance,en,0,97.0,127,Oliver Parker,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0
0,Comedy Drama Fantasy Romance,en,0,98.0,3,Dan Curtis,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
0,Drama Family,en,0,91.0,44,Wil Shriner,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Drama Crime,en,34533783,107.0,1388,Martin McDonagh,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
15,Comedy,en,0,95.0,26,Tina Gordon Chism,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Music,en,8762890,102.0,156,Peter Cattaneo,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
15000000,Comedy,en,6405245,89.0,100,Vicky Jenson,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Drama,en,8138788,106.0,243,Gus Van Sant,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Comedy Romance,en,35097815,92.0,350,Woody Allen,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
15000000,Thriller,en,5217498,105.0,15,Mary Lambert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
15000000,Adventure Crime Drama Mystery Western,en,12036149,121.0,177,Tommy Lee Jones,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0
0,Comedy Drama History,en,0,120.0,90,Peter Kassovitz,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
