budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
20000000,Action Comedy Thriller,en,105.0,6.3,Robert Rodriguez,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12500000,Crime Comedy Drama,en,108.0,6.0,George Hickenlooper,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12300000,Animation Adventure Family,en,69.0,7.0,Don Bluth,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Action Adventure Drama History War,ko,140.0,7.4,Kang Je-gyu,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
12500000,Drama Family,en,118.0,6.3,William Dear,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8000000,Drama Horror Thriller,en,122.0,7.5,William Friedkin,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
7000000,Horror Thriller Adventure,en,124.0,7.5,Steven Spielberg,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
11000000,Comedy Romance,en,95.0,6.4,Chris Weitz,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12516654,Animation Comedy Drama Family,fr,78.0,7.6,St\u00e9phane Aubier,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
25000000,Action Adventure Comedy,en,94.0,5.6,Michael Ritchie,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Comedy Romance,en,122.0,6.9,Tim Story,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Comedy Drama,en,102.0,6.2,Tim Story,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Action Adventure Science Fiction Thriller,en,113.0,7.3,Nicholas Meyer,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
15000000,Comedy Mystery,en,86.0,6.4,Tom Shadyac,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
12000000,Thriller Science Fiction,en,114.0,7.0,John Badham,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
12000000,Crime Drama Romance Thriller,en,113.0,7.0,Peter Weir,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
12000000,Action Thriller War,en,110.0,6.3,Mike McCoy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
12000000,Music Drama Romance Crime,en,104.0,6.7,Anne Fletcher,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
12000000,Animation Comedy,en,81.0,6.5,Mike Judge,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Comedy Crime Romance,en,154.0,7.3,Quentin Tarantino,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Comedy Adventure,en,107.0,6.2,Jon Hurwitz,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
15000000,Science Fiction Drama Thriller,en,84.0,6.6,Josh Trank,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
12000000,Music Drama Romance,en,132.0,6.2,Barbra Streisand,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
5000000,Family Fantasy Science Fiction Adventure Comedy,en,116.0,6.6,Terry Gilliam,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
12000000,Action Adventure Comedy Drama Family,en,93.0,4.7,Tamra Davis,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Comedy Crime,en,88.0,6.5,Nima Nourizadeh,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama History War,en,172.0,7.3,Franklin J. Schaffner,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
12000000,Horror Thriller,en,96.0,6.6,Mark Romanek,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
12000000,Horror Science Fiction Thriller,en,89.0,5.5,John Erick Dowdle,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
12000000,Drama Horror Thriller,en,98.0,5.5,David Moreau,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
12000000,Comedy Family,en,97.0,4.7,Christopher Erskin,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Comedy,en,93.0,6.3,Jesse Dylan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Family Fantasy Drama,en,85.0,7.2,Brian Henson,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama Romance,en,123.0,7.3,Julie Taymor,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Documentary Music,en,93.0,6.5,Dan Cutforth,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
12000000,Romance Drama,en,125.0,7.6,Josh Boone,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Drama Crime,en,121.0,6.9,John Dahl,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama Comedy,en,102.0,6.3,Chris Rock,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Horror Science Fiction,en,102.0,5.4,John Frankenheimer,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
12000000,Horror Mystery Thriller,en,99.0,6.5,David Koepp,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
12000000,Drama,en,98.0,7.4,Stephen Frears,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama,en,118.0,6.4,Mike Binder,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Horror Drama Thriller Science Fiction,en,125.0,6.6,Franklin J. Schaffner,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
12000000,Fantasy Romance Family Comedy,en,104.0,5.8,Elizabeth Allen Rosenbaum,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Drama Mystery Romance,en,109.0,6.1,Jake Schreier,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
0,Comedy,en,86.0,4.3,Cheryl Dunye,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama Adventure,en,115.0,7.4,Alexander Payne,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Horror Comedy Thriller,en,92.0,6.7,Ernest R. Dickerson,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
12000000,Comedy Family Fantasy Science Fiction,en,86.0,5.4,Tim Hill,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0
12000000,Comedy Drama,en,94.0,5.6,Jason Reitman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Action Thriller Crime,en,88.0,6.6,Brian Taylor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy Romance,en,93.0,5.3,Lionel C. Martin,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Comedy Drama Romance,en,100.0,5.3,Richard LaGravenese,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Comedy Drama Romance,en,100.0,6.1,Sanaa Hamri,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama,en,113.0,6.1,Jonathan Demme,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Romance Crime Drama,en,122.0,6.4,Bob Rafelson,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Drama Romance,en,101.0,6.4,Peter Webber,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
14000000,Action Drama History War Adventure,de,149.0,7.9,Wolfgang Petersen,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
12000000,Comedy,en,93.0,4.6,Wallace Wolodarsky,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Science Fiction,en,123.0,7.8,Richard Curtis,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Adventure Drama Action Romance,zh,119.0,7.1,Zhang Yimou,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Drama Thriller,en,100.0,6.1,Nicholas Jarecki,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12000000,Science Fiction Thriller,en,106.0,6.4,Dean Israelite,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
12000000,Drama History Music,en,109.0,6.9,Darnell Martin,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
0,Action Comedy,en,81.0,4.9,Scott Alexander,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8000000,Action Thriller Science Fiction,en,95.0,5.7,Stuart Gordon,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
12000000,Comedy Drama,en,86.0,5.9,Christopher Guest,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama Comedy,en,113.0,6.0,Woody Allen,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama Comedy,en,116.0,5.8,Ryan Murphy,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Comedy Romance,en,90.0,3.0,Robert Iscove,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
12000000,Comedy,en,108.0,5.7,Spike Lee,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Mystery Thriller,en,119.0,4.6,Jane Campion,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
12000000,Drama Romance,en,110.0,6.6,James Gray,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Comedy Drama,en,109.0,6.0,Fred Schepisi,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Horror Drama Science Fiction,ko,119.0,6.7,Bong Joon-ho,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
0,Adventure Crime Thriller,en,100.0,6.8,Roger Spottiswoode,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12000000,Comedy Horror Thriller Western,en,100.0,6.9,Antonia Bird,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
12000000,Comedy Drama,en,97.0,6.5,Jon Poll,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12400000,Comedy Drama,it,142.0,7.3,Paolo Sorrentino,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama,en,104.0,6.4,Peter Care,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama Horror Thriller,en,99.0,6.5,Park Chan-wook,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
12000000,Fantasy Drama Science Fiction Romance,zh,129.0,6.9,Wong Kar-wai,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,1
12000000,Crime Drama Romance,en,90.0,6.1,Ira Sachs,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
12000000,Adventure Drama Family,en,100.0,6.9,Carroll Ballard,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Drama Romance,en,111.0,6.5,Neil Jordan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
12000000,Crime Drama Thriller,ja,114.0,6.8,Takeshi Kitano,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1200000,Comedy,en,86.0,6.2,Anthony Russo,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama,en,107.0,6.1,Sidney Lumet,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8000000,Thriller Drama Mystery,en,90.0,6.1,Vadim Perelman,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,Drama Romance,en,103.0,5.3,Lawrence Kasdan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
12000000,Drama Thriller,en,120.0,6.8,Marco Kreuzpaintner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,War Drama,hu,140.0,6.5,Lajos Koltai,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
12000000,Comedy,en,110.0,5.2,Alan Rudolph,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Thriller,zh,95.0,4.8,Zhang Yimou,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
7500000,Thriller Science Fiction Mystery,en,95.0,6.7,Vincenzo Natali,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
12000000,Drama History War,zh,132.0,7.6,Lu Chuan,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
19000000,Animation Family Action Adventure Comedy,zh,89.0,3.0,Lijun Sun,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Science Fiction,ja,131.0,6.3,Takashi Yamazaki,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
20000000,War Drama,en,113.0,5.8,Renny Harlin,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
12000000,Horror,en,99.0,6.9,Christopher Smith,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1200000,Drama,en,111.0,4.3,Timothy Hines,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Drama,en,99.0,6.0,Randall Wallace,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Thriller Crime,en,103.0,7.7,Guy Ritchie,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Drama Romance,cs,89.0,4.3,David Winters,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11500000,Drama Horror,en,103.0,6.4,Mary Lambert,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,Drama,ja,134.0,7.5,Akira Kurosawa,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11500000,Drama,en,101.0,5.5,Jamie Thraves,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama History Romance,zh,130.0,6.3,Mabel Cheung,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
11000000,Fantasy Horror Comedy,en,106.0,6.9,Joe Dante,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
11000000,Adventure Action Science Fiction,en,121.0,8.1,George Lucas,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
11500000,Comedy,en,102.0,5.7,Dan Mazer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Drama Romance War,en,197.0,7.4,David Lean,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,Adventure Crime Drama Thriller,pt,112.0,7.1,Stephen Daldry,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy Drama Family Music Romance,en,116.0,6.2,Kenny Ortega,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
25000000,Drama,en,116.0,7.2,David O. Russell,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Action Comedy Documentary,en,95.0,6.4,Jeff Tremaine,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Comedy Drama,en,120.0,7.3,Jonathan Lynn,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Drama,en,106.0,7.3,R.J. Cutler,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Action Comedy Crime,en,96.0,3.9,Brian Trenchard-Smith,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
11000000,Comedy,en,107.0,6.6,David S. Ward,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Family Science Fiction,en,101.0,5.6,Barnaby Thompson,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
13000000,Thriller Drama,en,81.0,6.7,Joel Schumacher,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
11000000,Drama Romance,en,101.0,7.5,Adam Shankman,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Drama,en,122.0,7.3,Tim Robbins,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10500000,Drama Romance Thriller,en,97.0,6.6,Roger Kumble,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
11000000,Horror Mystery,en,90.0,6.0,Kevin Greutert,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
11000000,Comedy,en,92.0,6.5,Mel Brooks,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Adventure,en,114.0,7.4,Gina Prince-Bythewood,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Action Comedy Crime,en,86.0,4.1,Rob Pritts,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Drama Horror Thriller Crime,en,91.0,5.9,Brian De Palma,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
11,Drama Action,en,145.0,6.4,Norman Jewison,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Science Fiction,en,100.0,5.5,Tobe Hooper,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
11000000,Drama Romance,en,111.0,7.2,John Crowley,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Drama Romance War,en,184.0,7.7,Stanley Kubrick,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
24000000,Comedy,en,89.0,5.8,Brendan Malloy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
24000000,Comedy,en,84.0,5.7,Reginald Hudlin,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
11000000,Drama Comedy Romance,en,98.0,6.3,Dustin Hoffman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Comedy Romance,en,95.0,4.9,Gregory Poirier,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Drama Thriller Crime,en,100.0,7.0,Bill Paxton,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
11000000,Drama,en,120.0,7.3,Simon Curtis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,en,118.0,6.6,Bill Condon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Fantasy Horror Comedy,en,81.0,7.3,Sam Raimi,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
14000000,Comedy Romance,en,86.0,5.4,Dewey Nicks,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
11000000,Romance Drama,en,118.0,7.5,Lasse Hallstr\u00f6m,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Drama History,en,125.0,8.2,Philip Saville,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
11000000,Crime Drama,en,125.0,6.8,Mike Leigh,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Romance,en,91.0,5.1,Daisy von Scherler Mayer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Comedy Drama Romance,en,113.0,6.6,Mira Nair,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
11000000,Drama Music,en,105.0,7.2,Joel Coen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,Drama Romance Thriller,en,95.0,5.8,Tim Blake Nelson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
11000000,Drama Adventure Romance,en,98.0,5.1,William A. Graham,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
11000000,Drama History,en,124.0,5.9,Martin Ritt,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Music Romance,en,105.0,6.0,John Turturro,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
11000000,Drama,en,104.0,6.2,Agnieszka Holland,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama Thriller Crime,en,111.0,5.6,Rowan Joffe,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
10800000,Horror Thriller Crime,en,92.0,5.9,David Hackl,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,Drama Action Thriller Crime Foreign,it,116.0,7.3,Giuliano Montaldo,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
11000000,Drama Comedy Romance,en,97.0,5.9,Lisa Azuelos,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Crime Drama Mystery Thriller,en,123.0,5.7,Ray Lawrence,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
7400000,Drama Romance,hi,193.0,6.1,Karan Johar,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
14000000,Drama Comedy Romance,en,97.0,6.3,Oliver Parker,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Science Fiction Thriller Horror,en,98.0,5.2,Ruairi Robinson,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
0,Horror,en,102.0,5.6,Jaume Balaguer\u00f3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
10500000,Science Fiction Mystery Adventure,en,149.0,7.9,Stanley Kubrick,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
10500000,Science Fiction Adventure Family Fantasy,en,115.0,7.3,Steven Spielberg,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
10000000,Romance Comedy Drama,en,97.0,5.8,Jon Kasdan,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Adventure Drama Family,en,97.0,6.8,L\u00e9a Pool,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10500000,Drama Comedy,en,99.0,8.5,Floyd Mutrux,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama Comedy Romance Foreign,hi,135.0,5.2,Sajid Khan,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Drama Action History Western Romance,en,110.0,5.0,Christopher Cain,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
12000000,History Drama,en,145.0,6.4,Dean Wright,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
11000000,Comedy Drama Music,fr,105.0,7.0,Eric Lartigau,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
10000000,Drama,en,126.0,7.9,Gus Van Sant,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Drama Thriller,en,106.0,5.3,Shintaro Shimosawa,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
10000000,Horror Thriller Crime,en,108.0,6.1,Darren Lynn Bousman,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Action Comedy,en,106.0,6.5,Ivan Reitman,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28000000,Comedy,en,98.0,5.8,Peyton Reed,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Action Horror Thriller,en,105.0,6.1,James DeMonaco,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
